CarCount,CircuitId,DestinationStationCode,DirectionNum,LineCode,SecondsAtLocation,ServiceType,TrainId,retrieved_on,Track,SeqNum,StationCode,Time,StartTime,TripId
8,294,A15,2,RD,5,Normal,180,1469283550,2,85,A10,2016-07-23 10:19:10,2016-07-23 09:30:17,2016-07-23_145
8,2118,E10,1,GR,224,Normal,190,1469283550,1,1,F11,2016-07-23 10:19:10,2016-07-23 10:19:10,2016-07-23_191
6,2574,J03,2,BL,5,Normal,189,1469283550,2,418,G05,2016-07-23 10:19:10,2016-07-23 10:19:10,2016-07-23_192
6,2219,E10,1,GR,5,Normal,221,1469283560,1,102,F04,2016-07-23 10:19:20,2016-07-23 09:59:19,2016-07-23_170
6,1330,J03,2,BL,0,Normal,227,1469283560,2,246,C01,2016-07-23 10:19:20,2016-07-23 09:48:38,2016-07-23_162
6,2574,N06,2,SV,25,Normal,189,1469283570,2,440,G05,2016-07-23 10:19:30,2016-07-23 10:19:30,2016-07-23_193
8,190,B11,1,RD,5,Normal,179,1469283570,1,184,A02,2016-07-23 10:19:30,2016-07-23 09:41:38,2016-07-23_150
8,232,A15,2,RD,0,Normal,244,1469283570,2,23,A14,2016-07-23 10:19:30,2016-07-23 09:13:16,2016-07-23_131
8,731,A15,2,RD,0,Normal,231,1469283570,2,262,B05,2016-07-23 10:19:30,2016-07-23 10:03:24,2016-07-23_178
6,1323,K08,2,OR,0,Normal,220,1469283570,2,185,C02,2016-07-23 10:19:30,2016-07-23 09:48:58,2016-07-23_164
6,1246,J03,2,BL,5,Normal,307,1469283570,2,162,C07,2016-07-23 10:19:30,2016-07-23 09:46:38,2016-07-23_160
8,251,B11,1,RD,5,Normal,224,1469283580,2,42,A13,2016-07-23 10:19:40,2016-07-23 10:05:49,2016-07-23_181
6,467,B08,1,RD,0,Normal,305,1469283580,1,203,B01,2016-07-23 10:19:40,2016-07-23 09:48:48,2016-07-23_163
8,667,A11,2,RD,0,Normal,296,1469283580,2,198,B01,2016-07-23 10:19:40,2016-07-23 10:01:09,2016-07-23_173
6,1942,F11,2,GR,5,Normal,267,1469283580,2,170,E04,2016-07-23 10:19:40,2016-07-23 10:02:29,2016-07-23_176
6,1418,G05,1,BL,0,Normal,187,1469283580,1,281,D05,2016-07-23 10:19:40,2016-07-23 09:27:27,2016-07-23_141
6,1618,N06,2,SV,5,Normal,205,1469283595,2,343,D08,2016-07-23 10:19:55,2016-07-23 10:05:24,2016-07-23_179
6,1782,E10,1,GR,0,Normal,200,1469283595,1,168,E04,2016-07-23 10:19:55,2016-07-23 09:46:18,2016-07-23_159
6,2506,J03,2,BL,0,Normal,197,1469283595,2,350,G01,2016-07-23 10:19:55,2016-07-23 10:09:10,2016-07-23_183
6,326,A11,2,RD,0,Normal,287,1469283610,2,117,A08,2016-07-23 10:20:10,2016-07-23 09:42:33,2016-07-23_151
6,1894,E10,1,GR,0,Normal,196,1469283610,1,280,E10,2016-07-23 10:20:10,2016-07-23 09:27:37,2016-07-23_142
6,1092,G05,1,BL,5,Normal,192,1469283610,1,197,C05,2016-07-23 10:20:10,2016-07-23 09:56:39,2016-07-23_168
6,944,E01,1,YL,0,Normal,238,1469283620,1,1,C15,2016-07-23 10:20:20,2016-07-23 10:20:20,2016-07-23_194
8,611,B11,1,RD,5,Normal,240,1469283620,1,347,B09,2016-07-23 10:20:20,2016-07-23 09:21:12,2016-07-23_134
6,154,B08,1,RD,0,Normal,269,1469283620,1,148,A05,2016-07-23 10:20:20,2016-07-23 10:03:24,2016-07-23_177
8,591,B11,1,RD,5,Normal,243,1469283630,1,327,B08,2016-07-23 10:20:30,2016-07-23 09:27:27,2016-07-23_140
6,2030,F11,2,GR,0,Normal,214,1469283630,2,258,E09,2016-07-23 10:20:30,2016-07-23 10:12:20,2016-07-23_186
6,3221,G05,1,SV,0,Normal,279,1469283640,1,67,N03,2016-07-23 10:20:40,2016-07-23 10:09:10,2016-07-23_182
8,785,A11,2,RD,0,Normal,309,1469283640,2,316,B07,2016-07-23 10:20:40,2016-07-23 10:18:20,2016-07-23_190
6,3061,N06,2,SV,5,Normal,327,1469283650,2,205,K01,2016-07-23 10:20:50,2016-07-23 09:40:58,2016-07-23_149
6,1310,K08,2,OR,5,Normal,220,1469283650,2,172,C03,2016-07-23 10:20:50,2016-07-23 09:48:58,2016-07-23_164
6,2817,D13,1,OR,0,Normal,183,1469283650,1,44,K06,2016-07-23 10:20:50,2016-07-23 10:13:40,2016-07-23_187
6,2303,F11,2,GR,5,Normal,199,1469283650,2,49,F08,2016-07-23 10:20:50,2016-07-23 09:43:23,2016-07-23_153
6,1170,C15,2,YL,5,Normal,193,1469283660,2,34,C12,2016-07-23 10:21:00,2016-07-23 10:00:59,2016-07-23_172
6,477,B08,1,RD,0,Normal,305,1469283660,1,213,B02,2016-07-23 10:21:00,2016-07-23 09:48:48,2016-07-23_163
8,80,B08,1,RD,10,Normal,272,1469283660,1,74,A11,2016-07-23 10:21:00,2016-07-23 10:21:00,2016-07-23_195
8,356,A15,2,RD,5,Normal,292,1469283660,2,147,A05,2016-07-23 10:21:00,2016-07-23 09:32:08,2016-07-23_146
8,1443,D13,1,OR,5,Normal,257,1469283660,1,266,D08,2016-07-23 10:21:00,2016-07-23 09:28:12,2016-07-23_143
6,1105,D13,1,OR,5,Normal,216,1469283660,1,170,C04,2016-07-23 10:21:00,2016-07-23 09:48:23,2016-07-23_161
6,1899,C15,2,YL,5,Normal,208,1469283670,2,154,F01,2016-07-23 10:21:10,2016-07-23 10:17:55,2016-07-23_189
8,661,A11,2,RD,5,Normal,296,1469283670,2,192,A01,2016-07-23 10:21:10,2016-07-23 10:01:09,2016-07-23_173
6,1230,J03,2,BL,0,Normal,307,1469283670,2,146,C08,2016-07-23 10:21:10,2016-07-23 09:46:38,2016-07-23_160
6,1323,J03,2,BL,5,Normal,227,1469283670,2,239,C02,2016-07-23 10:21:10,2016-07-23 09:48:38,2016-07-23_162
8,126,B11,1,RD,5,Normal,306,1469283680,1,120,A08,2016-07-23 10:21:20,2016-07-23 09:52:19,2016-07-23_165
8,203,B11,1,RD,0,Normal,179,1469283680,1,197,A01,2016-07-23 10:21:20,2016-07-23 09:41:38,2016-07-23_150
6,1711,D13,1,OR,5,Normal,314,1469283680,2,360,D13,2016-07-23 10:21:20,2016-07-23 09:55:44,2016-07-23_167
6,2231,E10,1,GR,5,Normal,221,1469283680,1,114,F03,2016-07-23 10:21:20,2016-07-23 09:59:19,2016-07-23_170
8,717,A15,2,RD,0,Normal,231,1469283690,2,248,B04,2016-07-23 10:21:30,2016-07-23 10:03:24,2016-07-23_178
6,2434,G05,1,SV,5,Normal,204,1469283700,1,380,G02,2016-07-23 10:21:40,2016-07-23 09:10:06,2016-07-23_128
6,1618,K08,2,OR,5,Normal,326,1469283700,2,267,D08,2016-07-23 10:21:40,2016-07-23 10:21:40,2016-07-23_196
6,2604,J03,2,BL,5,Normal,219,1469283700,1,1,J03,2016-07-23 10:21:40,2016-07-23 09:15:46,2016-07-23_132
6,1424,G05,1,BL,0,Normal,187,1469283700,1,287,D06,2016-07-23 10:21:40,2016-07-23 09:27:27,2016-07-23_141
6,1610,N06,2,SV,5,Normal,205,1469283710,2,335,D07,2016-07-23 10:21:50,2016-07-23 10:05:24,2016-07-23_179
6,1092,G05,1,SV,5,Normal,256,1469283710,1,227,C05,2016-07-23 10:21:50,2016-07-23 09:44:08,2016-07-23_155
6,548,B08,1,RD,5,Normal,320,1469283710,1,284,B06,2016-07-23 10:21:50,2016-07-23 10:17:00,2016-07-23_188
6,2557,N06,2,SV,5,Normal,189,1469283720,2,423,G04,2016-07-23 10:22:00,2016-07-23 10:19:30,2016-07-23_193
6,969,G05,1,BL,5,Normal,268,1469283720,1,74,C13,2016-07-23 10:22:00,2016-07-23 10:09:50,2016-07-23_184
6,1711,K08,2,OR,5,Normal,314,1469283735,2,360,D13,2016-07-23 10:22:15,2016-07-23 10:22:15,2016-07-23_197
6,1932,F11,2,GR,5,Normal,267,1469283735,2,160,E03,2016-07-23 10:22:15,2016-07-23 10:02:29,2016-07-23_176
6,1796,E10,1,GR,5,Normal,200,1469283735,1,182,E05,2016-07-23 10:22:15,2016-07-23 09:46:18,2016-07-23_159
8,629,B11,1,RD,5,Normal,240,1469283746,1,365,B10,2016-07-23 10:22:26,2016-07-23 09:21:12,2016-07-23_134
6,164,B08,1,RD,5,Normal,269,1469283746,1,158,A04,2016-07-23 10:22:26,2016-07-23 10:03:24,2016-07-23_177
6,1298,K08,2,OR,5,Normal,220,1469283746,2,160,C04,2016-07-23 10:22:26,2016-07-23 09:48:58,2016-07-23_164
8,2136,E10,1,GR,0,Normal,190,1469283746,1,19,F10,2016-07-23 10:22:26,2016-07-23 10:19:10,2016-07-23_191
6,955,E01,1,YL,0,Normal,238,1469283755,1,12,C14,2016-07-23 10:22:35,2016-07-23 10:20:20,2016-07-23_194
6,2376,C15,2,YL,0,Normal,208,1469283755,2,149,F02,2016-07-23 10:22:35,2016-07-23 10:17:55,2016-07-23_189
6,3048,N06,2,SV,5,Normal,327,1469283755,2,192,K02,2016-07-23 10:22:35,2016-07-23 09:40:58,2016-07-23_149
8,260,B11,1,RD,0,Normal,224,1469283755,2,51,A12,2016-07-23 10:22:35,2016-07-23 10:05:49,2016-07-23_181
6,1310,J03,2,BL,0,Normal,227,1469283755,2,226,C03,2016-07-23 10:22:35,2016-07-23 09:48:38,2016-07-23_162
6,1162,C15,2,YL,5,Normal,193,1469283760,2,26,C13,2016-07-23 10:22:40,2016-07-23 10:00:59,2016-07-23_172
8,346,A15,2,RD,5,Normal,292,1469283760,2,137,A06,2016-07-23 10:22:40,2016-07-23 09:32:08,2016-07-23_146
8,278,A15,2,RD,5,Normal,180,1469283760,2,69,A11,2016-07-23 10:22:40,2016-07-23 09:30:17,2016-07-23_145
6,3290,N06,2,SV,5,Normal,202,1469283770,2,1,N06,2016-07-23 10:22:50,2016-07-23 08:54:10,2016-07-23_111
6,2241,E10,1,GR,0,Normal,221,1469283770,1,124,F02,2016-07-23 10:22:50,2016-07-23 09:59:19,2016-07-23_170
6,1105,G05,1,BL,5,Normal,192,1469283770,1,210,C04,2016-07-23 10:22:50,2016-07-23 09:56:39,2016-07-23_168
6,3232,G05,1,SV,5,Normal,279,1469283780,1,78,N02,2016-07-23 10:23:00,2016-07-23 10:09:10,2016-07-23_182
8,467,B11,1,RD,0,Normal,179,1469283780,1,203,B01,2016-07-23 10:23:00,2016-07-23 09:41:38,2016-07-23_150
6,485,B08,1,RD,5,Normal,305,1469283780,1,221,B03,2016-07-23 10:23:00,2016-07-23 09:48:48,2016-07-23_163
6,1117,D13,1,OR,0,Normal,216,1469283780,1,182,C03,2016-07-23 10:23:00,2016-07-23 09:48:23,2016-07-23_161
8,133,B11,1,RD,5,Normal,306,1469283790,1,127,A07,2016-07-23 10:23:10,2016-07-23 09:52:19,2016-07-23_165
6,2291,F11,2,GR,0,Normal,199,1469283790,2,37,F09,2016-07-23 10:23:10,2016-07-23 09:43:23,2016-07-23_153
6,1217,J03,2,BL,0,Normal,307,1469283790,2,133,C09,2016-07-23 10:23:10,2016-07-23 09:46:38,2016-07-23_160
8,389,A11,2,RD,0,Normal,296,1469283800,2,180,A02,2016-07-23 10:23:20,2016-07-23 10:01:09,2016-07-23_173
6,3001,K08,2,OR,5,Normal,222,1469283800,2,69,K05,2016-07-23 10:23:20,2016-07-23 09:19:27,2016-07-23_133
8,611,B11,1,RD,0,Normal,243,1469283810,1,347,B09,2016-07-23 10:23:30,2016-07-23 09:27:27,2016-07-23_140
6,309,A11,2,RD,0,Normal,287,1469283810,2,100,A09,2016-07-23 10:23:30,2016-07-23 09:42:33,2016-07-23_151
6,2231,E01,1,YL,5,Normal,218,1469283826,1,133,F03,2016-07-23 10:23:46,2016-07-23 10:02:29,2016-07-23_175
6,1598,N06,2,SV,0,Normal,205,1469283826,2,323,D06,2016-07-23 10:23:46,2016-07-23 10:05:24,2016-07-23_179
8,757,A11,2,RD,5,Normal,309,1469283826,2,288,B06,2016-07-23 10:23:46,2016-07-23 10:18:20,2016-07-23_190
6,1610,K08,2,OR,5,Normal,326,1469283826,2,259,D07,2016-07-23 10:23:46,2016-07-23 10:21:40,2016-07-23_196
6,2449,G05,1,SV,0,Normal,204,1469283831,1,395,G03,2016-07-23 10:23:51,2016-07-23 09:10:06,2016-07-23_128
6,1923,F11,2,GR,5,Normal,267,1469283831,2,151,E02,2016-07-23 10:23:51,2016-07-23 10:02:29,2016-07-23_176
6,976,G05,1,BL,0,Normal,268,1469283831,1,81,C12,2016-07-23 10:23:51,2016-07-23 10:09:50,2016-07-23_184
6,1436,G05,1,BL,0,Normal,187,1469283831,1,299,D07,2016-07-23 10:23:51,2016-07-23 09:27:27,2016-07-23_141
8,95,B08,1,RD,0,Normal,272,1469283841,1,89,A10,2016-07-23 10:24:01,2016-07-23 10:21:00,2016-07-23_195
8,7,A15,2,RD,0,Normal,244,1469283841,1,1,A15,2016-07-23 10:24:01,2016-07-23 09:13:16,2016-07-23_131
6,2009,F11,2,GR,5,Normal,214,1469283841,2,237,E08,2016-07-23 10:24:01,2016-07-23 10:12:20,2016-07-23_186
6,1298,J03,2,BL,0,Normal,227,1469283841,2,214,C04,2016-07-23 10:24:01,2016-07-23 09:48:38,2016-07-23_162
6,2364,C15,2,YL,5,Normal,208,1469283856,2,137,F03,2016-07-23 10:24:16,2016-07-23 10:17:55,2016-07-23_189
6,2246,E10,1,GR,0,Normal,221,1469283856,1,129,F01,2016-07-23 10:24:16,2016-07-23 09:59:19,2016-07-23_170
6,1148,C15,2,YL,5,Normal,193,1469283861,2,12,C14,2016-07-23 10:24:21,2016-07-23 10:00:59,2016-07-23_172
6,1692,K08,2,OR,5,Normal,314,1469283861,2,341,D12,2016-07-23 10:24:21,2016-07-23 10:22:15,2016-07-23_197
6,969,E01,1,YL,0,Normal,238,1469283876,1,26,C13,2016-07-23 10:24:36,2016-07-23 10:20:20,2016-07-23_194
6,2537,N06,2,SV,5,Normal,189,1469283876,2,403,G03,2016-07-23 10:24:36,2016-07-23 10:19:30,2016-07-23_193
8,477,B11,1,RD,5,Normal,179,1469283876,1,213,B02,2016-07-23 10:24:36,2016-07-23 09:41:38,2016-07-23_150
6,1126,D13,1,OR,5,Normal,216,1469283876,1,191,C02,2016-07-23 10:24:36,2016-07-23 09:48:23,2016-07-23_161
6,3238,G05,1,SV,0,Normal,279,1469283886,1,84,N01,2016-07-23 10:24:46,2016-07-23 10:09:10,2016-07-23_182
8,700,A15,2,RD,5,Normal,231,1469283886,2,231,B35,2016-07-23 10:24:46,2016-07-23 10:03:24,2016-07-23_178
6,1809,E10,1,GR,0,Normal,200,1469283886,1,195,E06,2016-07-23 10:24:46,2016-07-23 09:46:18,2016-07-23_159
6,1618,J03,2,BL,0,Normal,197,1469283886,2,321,D08,2016-07-23 10:24:46,2016-07-23 10:09:10,2016-07-23_183
6,1117,G05,1,BL,5,Normal,192,1469283886,1,222,C03,2016-07-23 10:24:46,2016-07-23 09:56:39,2016-07-23_168
8,7,B11,1,RD,0,Normal,244,1469283891,1,1,A15,2016-07-23 10:24:51,2016-07-23 10:24:51,2016-07-23_198
6,571,B08,1,RD,5,Normal,320,1469283891,1,307,B07,2016-07-23 10:24:51,2016-07-23 10:17:00,2016-07-23_188
6,1285,K08,2,OR,5,Normal,220,1469283891,2,147,C05,2016-07-23 10:24:51,2016-07-23 09:48:58,2016-07-23_164
6,1204,J03,2,BL,5,Normal,307,1469283891,2,120,C10,2016-07-23 10:24:51,2016-07-23 09:46:38,2016-07-23_160
6,496,B08,1,RD,0,Normal,305,1469283901,1,232,B35,2016-07-23 10:25:01,2016-07-23 09:48:48,2016-07-23_163
6,179,B08,1,RD,5,Normal,269,1469283901,1,173,A03,2016-07-23 10:25:01,2016-07-23 10:03:24,2016-07-23_177
8,378,A11,2,RD,5,Normal,296,1469283901,2,169,A03,2016-07-23 10:25:01,2016-07-23 10:01:09,2016-07-23_173
8,2154,E10,1,GR,5,Normal,190,1469283911,1,37,F09,2016-07-23 10:25:11,2016-07-23 10:19:10,2016-07-23_191
6,2241,E01,1,YL,5,Normal,218,1469283921,1,143,F02,2016-07-23 10:25:21,2016-07-23 10:02:29,2016-07-23_175
6,3001,N06,2,SV,5,Normal,239,1469283921,2,145,K05,2016-07-23 10:25:21,2016-07-23 09:32:53,2016-07-23_147
8,868,B11,1,RD,5,Normal,240,1469283921,2,399,B11,2016-07-23 10:25:21,2016-07-23 09:21:12,2016-07-23_134
6,1590,N06,2,SV,0,Normal,205,1469283931,2,315,D05,2016-07-23 10:25:31,2016-07-23 10:05:24,2016-07-23_179
6,1598,K08,2,OR,0,Normal,326,1469283931,2,247,D06,2016-07-23 10:25:31,2016-07-23 10:21:40,2016-07-23_196
6,1911,F11,2,GR,0,Normal,267,1469283931,2,139,E01,2016-07-23 10:25:31,2016-07-23 10:02:29,2016-07-23_176
8,142,B11,1,RD,5,Normal,306,1469283941,1,136,A06,2016-07-23 10:25:41,2016-07-23 09:52:19,2016-07-23_165
8,336,A15,2,RD,5,Normal,292,1469283951,2,127,A07,2016-07-23 10:25:51,2016-07-23 09:32:08,2016-07-23_146
6,294,A11,2,RD,0,Normal,287,1469283951,2,85,A10,2016-07-23 10:25:51,2016-07-23 09:42:33,2016-07-23_151
6,2272,F11,2,GR,0,Normal,199,1469283951,2,18,F10,2016-07-23 10:25:51,2016-07-23 09:43:23,2016-07-23_153
6,1753,E10,1,GR,0,Normal,221,1469283951,1,139,E01,2016-07-23 10:25:51,2016-07-23 09:59:19,2016-07-23_170
6,1443,G05,1,BL,0,Normal,187,1469283951,1,306,D08,2016-07-23 10:25:51,2016-07-23 09:27:27,2016-07-23_141
8,629,B11,1,RD,0,Normal,243,1469283961,1,365,B10,2016-07-23 10:26:01,2016-07-23 09:27:27,2016-07-23_140
6,944,C15,2,YL,0,Normal,193,1469283971,1,1,C15,2016-07-23 10:26:11,2016-07-23 10:00:59,2016-07-23_172
8,731,A11,2,RD,0,Normal,309,1469283971,2,262,B05,2016-07-23 10:26:11,2016-07-23 10:18:20,2016-07-23_190
8,1475,D13,1,OR,5,Normal,257,1469283971,1,298,D09,2016-07-23 10:26:11,2016-07-23 09:28:12,2016-07-23_143
6,1135,D13,1,OR,0,Normal,216,1469283971,1,200,C01,2016-07-23 10:26:11,2016-07-23 09:48:23,2016-07-23_161
8,485,B11,1,RD,5,Normal,179,1469283981,1,221,B03,2016-07-23 10:26:21,2016-07-23 09:41:38,2016-07-23_150
6,1992,F11,2,GR,0,Normal,214,1469283981,2,220,E07,2016-07-23 10:26:21,2016-07-23 10:12:20,2016-07-23_186
6,1126,G05,1,BL,5,Normal,192,1469283981,1,231,C02,2016-07-23 10:26:21,2016-07-23 09:56:39,2016-07-23_168
6,1105,G05,1,SV,5,Normal,256,1469283991,1,240,C04,2016-07-23 10:26:31,2016-07-23 09:44:08,2016-07-23_155
8,868,A15,2,RD,0,Normal,240,1469283991,2,399,B11,2016-07-23 10:26:31,2016-07-23 10:26:31,2016-07-23_199
8,686,A15,2,RD,0,Normal,231,1469284001,2,217,B03,2016-07-23 10:26:41,2016-07-23 10:03:24,2016-07-23_178
6,2976,K08,2,OR,5,Normal,222,1469284001,2,44,K06,2016-07-23 10:26:41,2016-07-23 09:19:27,2016-07-23_133
6,1610,J03,2,BL,0,Normal,197,1469284001,2,313,D07,2016-07-23 10:26:41,2016-07-23 10:09:10,2016-07-23_183
6,976,E01,1,YL,0,Normal,238,1469284011,1,33,C12,2016-07-23 10:26:51,2016-07-23 10:20:20,2016-07-23_194
6,2246,E01,1,YL,0,Normal,218,1469284011,1,148,F01,2016-07-23 10:26:51,2016-07-23 10:02:29,2016-07-23_175
6,2521,N06,2,SV,0,Normal,189,1469284011,2,387,G02,2016-07-23 10:26:51,2016-07-23 10:19:30,2016-07-23_193
6,1670,K08,2,OR,0,Normal,314,1469284011,2,319,D11,2016-07-23 10:26:51,2016-07-23 10:22:15,2016-07-23_197
6,3290,N06,2,SV,5,Normal,211,1469284026,2,1,N06,2016-07-23 10:27:06,2016-07-23 09:08:46,2016-07-23_124
6,1575,N06,2,SV,5,Normal,205,1469284026,2,300,D04,2016-07-23 10:27:06,2016-07-23 10:05:24,2016-07-23_179
6,2469,G05,1,SV,0,Normal,204,1469284026,1,415,G04,2016-07-23 10:27:06,2016-07-23 09:10:06,2016-07-23_128
6,2844,D13,1,OR,5,Normal,183,1469284026,1,71,K05,2016-07-23 10:27:06,2016-07-23 10:13:40,2016-07-23_187
6,1285,J03,2,BL,5,Normal,227,1469284026,2,201,C05,2016-07-23 10:27:06,2016-07-23 09:48:38,2016-07-23_162
6,190,B08,1,RD,5,Normal,269,1469284036,1,184,A02,2016-07-23 10:27:16,2016-07-23 10:03:24,2016-07-23_177
6,1590,K08,2,OR,5,Normal,326,1469284036,2,239,D05,2016-07-23 10:27:16,2016-07-23 10:21:40,2016-07-23_196
6,3061,K08,2,OR,5,Normal,220,1469284036,2,129,K01,2016-07-23 10:27:16,2016-07-23 09:48:58,2016-07-23_164
8,154,B11,1,RD,5,Normal,306,1469284041,1,148,A05,2016-07-23 10:27:21,2016-07-23 09:52:19,2016-07-23_165
8,80,B11,1,RD,5,Normal,224,1469284041,1,74,A11,2016-07-23 10:27:21,2016-07-23 10:05:49,2016-07-23_181
6,1899,F11,2,GR,5,Normal,267,1469284041,2,127,F01,2016-07-23 10:27:21,2016-07-23 10:02:29,2016-07-23_176
8,326,A15,2,RD,0,Normal,292,1469284051,2,117,A08,2016-07-23 10:27:31,2016-07-23 09:32:08,2016-07-23_146
8,363,A11,2,RD,0,Normal,296,1469284051,2,154,A04,2016-07-23 10:27:31,2016-07-23 10:01:09,2016-07-23_173
6,1764,E10,1,GR,5,Normal,221,1469284051,1,150,E02,2016-07-23 10:27:31,2016-07-23 09:59:19,2016-07-23_170
8,2170,E10,1,GR,0,Normal,190,1469284061,1,53,F08,2016-07-23 10:27:41,2016-07-23 10:19:10,2016-07-23_191
6,1384,D13,1,OR,0,Normal,216,1469284071,1,207,D01,2016-07-23 10:27:51,2016-07-23 09:48:23,2016-07-23_161
6,591,B08,1,RD,5,Normal,320,1469284081,1,327,B08,2016-07-23 10:28:01,2016-07-23 10:17:00,2016-07-23_188
6,1833,E10,1,GR,0,Normal,200,1469284081,1,219,E07,2016-07-23 10:28:01,2016-07-23 09:46:18,2016-07-23_159
6,1117,G05,1,SV,5,Normal,256,1469284096,1,252,C03,2016-07-23 10:28:16,2016-07-23 09:44:08,2016-07-23_155
8,109,B08,1,RD,0,Normal,272,1469284096,1,103,A09,2016-07-23 10:28:16,2016-07-23 10:21:00,2016-07-23_195
6,1135,G05,1,BL,0,Normal,192,1469284096,1,240,C01,2016-07-23 10:28:16,2016-07-23 09:56:39,2016-07-23_168
6,1568,N06,2,SV,5,Normal,205,1469284106,2,293,D03,2016-07-23 10:28:26,2016-07-23 10:05:24,2016-07-23_179
6,3155,G05,1,SV,10,Normal,202,1469284106,1,1,N06,2016-07-23 10:28:26,2016-07-23 10:28:26,2016-07-23_200
8,32,B11,1,RD,0,Normal,244,1469284106,1,26,A14,2016-07-23 10:28:26,2016-07-23 10:24:51,2016-07-23_198
8,496,B11,1,RD,5,Normal,179,1469284106,1,232,B35,2016-07-23 10:28:26,2016-07-23 09:41:38,2016-07-23_150
6,513,B08,1,RD,0,Normal,305,1469284106,1,249,B04,2016-07-23 10:28:26,2016-07-23 09:48:48,2016-07-23_163
8,717,A11,2,RD,5,Normal,309,1469284106,2,248,B04,2016-07-23 10:28:26,2016-07-23 10:18:20,2016-07-23_190
8,1487,D13,1,OR,0,Normal,257,1469284111,1,310,D10,2016-07-23 10:28:31,2016-07-23 09:28:12,2016-07-23_143
8,677,A15,2,RD,0,Normal,231,1469284121,2,208,B02,2016-07-23 10:28:41,2016-07-23 10:03:24,2016-07-23_178
6,1598,J03,2,BL,5,Normal,197,1469284121,2,301,D06,2016-07-23 10:28:41,2016-07-23 10:09:10,2016-07-23_183
6,1246,C15,2,YL,0,Normal,208,1469284131,2,110,C07,2016-07-23 10:28:51,2016-07-23 10:17:55,2016-07-23_189
8,846,A15,2,RD,5,Normal,240,1469284131,2,377,B10,2016-07-23 10:28:51,2016-07-23 10:26:31,2016-07-23_199
6,1657,K08,2,OR,0,Normal,314,1469284131,2,306,D10,2016-07-23 10:28:51,2016-07-23 10:22:15,2016-07-23_197
6,1773,E10,1,GR,0,Normal,221,1469284131,1,159,E03,2016-07-23 10:28:51,2016-07-23 09:59:19,2016-07-23_170
8,868,B11,1,RD,0,Normal,243,1469284141,2,399,B11,2016-07-23 10:29:01,2016-07-23 09:27:27,2016-07-23_140
6,2376,F11,2,GR,5,Normal,267,1469284141,2,122,F02,2016-07-23 10:29:01,2016-07-23 10:02:29,2016-07-23_176
6,2118,F11,2,GR,0,Normal,199,1469284141,1,1,F11,2016-07-23 10:29:01,2016-07-23 09:43:23,2016-07-23_153
6,1265,J03,2,BL,0,Normal,227,1469284141,2,181,C06,2016-07-23 10:29:01,2016-07-23 09:48:38,2016-07-23_162
8,164,B11,1,RD,5,Normal,331,1469284156,1,158,A04,2016-07-23 10:29:16,2016-07-23 10:29:16,2016-07-23_201
6,203,B08,1,RD,5,Normal,269,1469284156,1,197,A01,2016-07-23 10:29:16,2016-07-23 10:03:24,2016-07-23_177
6,1575,K08,2,OR,5,Normal,326,1469284156,2,224,D04,2016-07-23 10:29:16,2016-07-23 10:21:40,2016-07-23_196
6,2506,N06,2,SV,0,Normal,189,1469284161,2,372,G01,2016-07-23 10:29:21,2016-07-23 10:19:30,2016-07-23_193
6,1126,G05,1,SV,5,Normal,256,1469284161,1,261,C02,2016-07-23 10:29:21,2016-07-23 09:44:08,2016-07-23_155
6,1971,F11,2,GR,0,Normal,214,1469284161,2,199,E06,2016-07-23 10:29:21,2016-07-23 10:12:20,2016-07-23_186
6,1393,D13,1,OR,0,Normal,216,1469284176,1,216,D02,2016-07-23 10:29:36,2016-07-23 09:48:23,2016-07-23_161
6,1753,E01,1,YL,5,Normal,218,1469284181,1,158,E01,2016-07-23 10:29:41,2016-07-23 10:02:29,2016-07-23_175
8,356,A11,2,RD,5,Normal,296,1469284181,2,147,A05,2016-07-23 10:29:41,2016-07-23 10:01:09,2016-07-23_173
6,1010,G05,1,BL,0,Normal,268,1469284181,1,115,C10,2016-07-23 10:29:41,2016-07-23 10:09:50,2016-07-23_184
6,1384,G05,1,BL,0,Normal,192,1469284181,1,247,D01,2016-07-23 10:29:41,2016-07-23 09:56:39,2016-07-23_168
6,2574,G05,1,SV,5,Normal,204,1469284201,2,440,G05,2016-07-23 10:30:01,2016-07-23 09:10:06,2016-07-23_128
6,1559,N06,2,SV,0,Normal,205,1469284211,2,284,D02,2016-07-23 10:30:11,2016-07-23 10:05:24,2016-07-23_179
8,309,A15,2,RD,0,Normal,292,1469284211,2,100,A09,2016-07-23 10:30:11,2016-07-23 09:32:08,2016-07-23_146
8,667,A15,2,RD,5,Normal,231,1469284211,2,198,B01,2016-07-23 10:30:11,2016-07-23 10:03:24,2016-07-23_178
6,2954,K08,2,OR,0,Normal,222,1469284211,2,22,K07,2016-07-23 10:30:11,2016-07-23 09:19:27,2016-07-23_133
6,1850,E10,1,GR,0,Normal,200,1469284221,1,236,E08,2016-07-23 10:30:21,2016-07-23 09:46:18,2016-07-23_159
6,1590,J03,2,BL,5,Normal,197,1469284221,2,293,D05,2016-07-23 10:30:21,2016-07-23 10:09:10,2016-07-23_183
8,2317,E10,1,GR,0,Normal,190,1469284231,2,63,F07,2016-07-23 10:30:31,2016-07-23 10:19:10,2016-07-23_191
