CarCount,CircuitId,DestinationStationCode,DirectionNum,LineCode,SecondsAtLocation,ServiceType,TrainId,retrieved_on,Track,SeqNum,StationCode,Time,StartTime,TripId
8,757,A11,2,RD,5,Normal,238,1469893587,2,288,B06,2016-07-30 11:46:27,2016-07-30 11:41:07,2016-07-30_334
6,1942,F11,2,GR,0,Normal,196,1469893587,2,170,E04,2016-07-30 11:46:27,2016-07-30 11:28:01,2016-07-30_320
6,1782,E10,1,GR,5,Normal,322,1469893597,1,168,E04,2016-07-30 11:46:37,2016-07-30 11:14:35,2016-07-30_303
8,809,A15,2,RD,0,Normal,172,1469893612,2,340,B08,2016-07-30 11:46:52,2016-07-30 11:38:17,2016-07-30_329
8,363,A15,2,RD,5,Normal,153,1469893612,2,154,A04,2016-07-30 11:46:52,2016-07-30 11:12:15,2016-07-30_302
6,389,A11,2,RD,5,Normal,224,1469893612,2,180,A02,2016-07-30 11:46:52,2016-07-30 11:24:26,2016-07-30_314
6,1400,D13,1,OR,0,Normal,343,1469893612,1,223,D03,2016-07-30 11:46:52,2016-07-30 11:46:52,2016-07-30_342
6,1204,J03,2,BL,5,Normal,151,1469893612,2,120,C10,2016-07-30 11:46:52,2016-07-30 11:00:19,2016-07-30_287
8,2342,F11,2,GR,0,Normal,134,1469893622,2,88,F05,2016-07-30 11:47:02,2016-07-30 11:16:05,2016-07-30_305
6,2154,E10,1,GR,0,Normal,133,1469893622,1,37,F09,2016-07-30 11:47:02,2016-07-30 11:34:26,2016-07-30_326
6,2557,J03,2,BL,5,Normal,334,1469893622,2,401,G04,2016-07-30 11:47:02,2016-07-30 11:42:47,2016-07-30_339
6,2604,G05,1,BL,0,Normal,304,1469893622,1,1,J03,2016-07-30 11:47:02,2016-07-30 11:47:02,2016-07-30_343
6,1024,E01,1,YL,5,Normal,171,1469893637,1,81,C09,2016-07-30 11:47:17,2016-07-30 11:30:56,2016-07-30_322
6,2364,C15,2,YL,0,Normal,267,1469893637,2,137,F03,2016-07-30 11:47:17,2016-07-30 11:42:27,2016-07-30_338
6,1285,K04,2,SV,0,Normal,325,1469893637,2,223,C05,2016-07-30 11:47:17,2016-07-30 11:21:16,2016-07-30_309
6,1384,G05,1,BL,0,Normal,284,1469893637,1,247,D01,2016-07-30 11:47:17,2016-07-30 11:10:45,2016-07-30_301
6,1598,K04,2,SV,5,Normal,298,1469893662,2,323,D06,2016-07-30 11:47:42,2016-07-30 11:29:06,2016-07-30_321
6,2537,K04,2,SV,5,Normal,145,1469893662,2,403,G03,2016-07-30 11:47:42,2016-07-30 11:41:47,2016-07-30_336
8,326,A15,2,RD,0,Normal,121,1469893662,2,117,A08,2016-07-30 11:47:42,2016-07-30 10:57:54,2016-07-30_282
6,1711,K04,1,OR,0,Normal,132,1469893662,2,360,D13,2016-07-30 11:47:42,2016-07-30 11:47:42,2016-07-30_344
8,1618,J03,2,BL,0,Normal,288,1469893662,2,321,D08,2016-07-30 11:47:42,2016-07-30 11:32:01,2016-07-30_324
8,164,B08,1,RD,0,Normal,262,1469893667,1,158,A04,2016-07-30 11:47:47,2016-07-30 11:25:16,2016-07-30_315
8,527,B08,1,RD,0,Normal,244,1469893667,1,263,B05,2016-07-30 11:47:47,2016-07-30 11:08:15,2016-07-30_295
6,2231,E10,1,GR,0,Normal,241,1469893667,1,114,F03,2016-07-30 11:47:47,2016-07-30 11:27:06,2016-07-30_318
6,1871,E10,1,GR,0,Normal,160,1469893667,1,257,E09,2016-07-30 11:47:47,2016-07-30 11:03:04,2016-07-30_290
6,1323,J03,2,BL,0,Normal,282,1469893667,2,239,C02,2016-07-30 11:47:47,2016-07-30 11:19:25,2016-07-30_308
6,1052,G05,1,BL,5,Normal,306,1469893667,1,157,C07,2016-07-30 11:47:47,2016-07-30 11:27:26,2016-07-30_319
6,2434,G05,1,BL,5,Normal,265,1469893667,1,350,G02,2016-07-30 11:47:47,2016-07-30 10:50:09,2016-07-30_271
6,969,E01,1,YL,5,Normal,137,1469893682,1,26,C13,2016-07-30 11:48:02,2016-07-30 11:41:47,2016-07-30_335
6,133,B08,1,RD,0,Normal,270,1469893682,1,127,A07,2016-07-30 11:48:02,2016-07-30 11:36:57,2016-07-30_327
6,1610,K04,2,OR,0,Normal,299,1469893682,2,259,D07,2016-07-30 11:48:02,2016-07-30 11:32:01,2016-07-30_323
6,1406,D13,1,OR,0,Normal,343,1469893682,1,229,D04,2016-07-30 11:48:02,2016-07-30 11:46:52,2016-07-30_342
6,2291,F11,2,GR,0,Normal,150,1469893682,2,37,F09,2016-07-30 11:48:02,2016-07-30 10:59:04,2016-07-30_284
6,2009,F11,2,GR,0,Normal,141,1469893682,2,237,E08,2016-07-30 11:48:02,2016-07-30 11:38:37,2016-07-30_330
6,2420,G05,1,SV,5,Normal,220,1469893702,1,366,G01,2016-07-30 11:48:22,2016-07-30 11:16:05,2016-07-30_304
8,203,B11,1,RD,0,Normal,199,1469893702,1,197,A01,2016-07-30 11:48:22,2016-07-30 11:02:44,2016-07-30_289
8,591,B11,1,RD,0,Normal,180,1469893702,1,327,B08,2016-07-30 11:48:22,2016-07-30 10:45:18,2016-07-30_263
6,378,A11,2,RD,0,Normal,224,1469893702,2,169,A03,2016-07-30 11:48:22,2016-07-30 11:24:26,2016-07-30_314
6,1092,G05,1,SV,5,Normal,330,1469893717,1,227,C05,2016-07-30 11:48:37,2016-07-30 11:41:57,2016-07-30_337
8,251,A15,2,RD,0,Normal,184,1469893717,2,42,A13,2016-07-30 11:48:37,2016-07-30 10:43:53,2016-07-30_262
6,309,A11,2,RD,0,Normal,292,1469893717,2,100,A09,2016-07-30 11:48:37,2016-07-30 10:56:04,2016-07-30_279
6,2886,D13,1,OR,0,Normal,271,1469893717,1,113,K03,2016-07-30 11:48:37,2016-07-30 11:45:17,2016-07-30_340
6,1500,D13,1,OR,5,Normal,127,1469893717,1,323,D11,2016-07-30 11:48:37,2016-07-30 11:10:20,2016-07-30_299
6,1204,C15,2,YL,0,Normal,315,1469893727,2,68,C10,2016-07-30 11:48:47,2016-07-30 11:33:36,2016-07-30_325
8,95,B11,1,RD,5,Normal,248,1469893727,1,89,A10,2016-07-30 11:48:47,2016-07-30 11:19:06,2016-07-30_307
8,356,A15,2,RD,5,Normal,153,1469893727,2,147,A05,2016-07-30 11:48:47,2016-07-30 11:12:15,2016-07-30_302
6,1393,G05,1,BL,0,Normal,284,1469893727,1,256,D02,2016-07-30 11:48:47,2016-07-30 11:10:45,2016-07-30_301
6,1932,F11,2,GR,5,Normal,196,1469893737,2,160,E03,2016-07-30 11:48:57,2016-07-30 11:28:01,2016-07-30_320
6,1796,E10,1,GR,5,Normal,322,1469893737,1,182,E05,2016-07-30 11:48:57,2016-07-30 11:14:35,2016-07-30_303
6,1036,E01,1,YL,0,Normal,171,1469893747,1,93,C08,2016-07-30 11:49:07,2016-07-30 11:30:56,2016-07-30_322
6,1590,K04,2,SV,0,Normal,298,1469893747,2,315,D05,2016-07-30 11:49:07,2016-07-30 11:29:06,2016-07-30_321
8,731,A11,2,RD,5,Normal,238,1469893747,2,262,B05,2016-07-30 11:49:07,2016-07-30 11:41:07,2016-07-30_334
8,336,A11,2,RD,0,Normal,204,1469893757,2,127,A07,2016-07-30 11:49:17,2016-07-30 11:10:45,2016-07-30_300
6,2170,E10,1,GR,0,Normal,133,1469893757,1,53,F08,2016-07-30 11:49:17,2016-07-30 11:34:26,2016-07-30_326
6,1310,J03,2,BL,5,Normal,282,1469893757,2,226,C03,2016-07-30 11:49:17,2016-07-30 11:19:25,2016-07-30_308
8,32,B11,1,RD,5,Normal,327,1469893767,1,26,A14,2016-07-30 11:49:27,2016-07-30 11:45:47,2016-07-30_341
8,785,A15,2,RD,0,Normal,172,1469893767,2,316,B07,2016-07-30 11:49:27,2016-07-30 11:38:17,2016-07-30_329
6,1285,K04,2,OR,0,Normal,165,1469893767,2,147,C05,2016-07-30 11:49:27,2016-07-30 11:08:25,2016-07-30_296
6,1418,D13,1,OR,0,Normal,343,1469893767,1,241,D05,2016-07-30 11:49:27,2016-07-30 11:46:52,2016-07-30_342
8,2333,F11,2,GR,0,Normal,134,1469893767,2,79,F06,2016-07-30 11:49:27,2016-07-30 11:16:05,2016-07-30_305
6,976,E01,1,YL,5,Normal,137,1469893777,1,33,C12,2016-07-30 11:49:37,2016-07-30 11:41:47,2016-07-30_335
6,2118,E10,1,GR,15,Normal,135,1469893777,1,1,F11,2016-07-30 11:49:37,2016-07-30 11:49:37,2016-07-30_345
8,1610,J03,2,BL,5,Normal,288,1469893777,2,313,D07,2016-07-30 11:49:37,2016-07-30 11:32:01,2016-07-30_324
6,2449,G05,1,BL,0,Normal,265,1469893777,1,365,G03,2016-07-30 11:49:37,2016-07-30 10:50:09,2016-07-30_271
6,2521,K04,2,SV,0,Normal,145,1469893787,2,387,G02,2016-07-30 11:49:47,2016-07-30 11:41:47,2016-07-30_336
6,1598,K04,2,OR,5,Normal,299,1469893787,2,247,D06,2016-07-30 11:49:47,2016-07-30 11:32:01,2016-07-30_323
6,2241,E10,1,GR,0,Normal,241,1469893787,1,124,F02,2016-07-30 11:49:47,2016-07-30 11:27:06,2016-07-30_318
6,2898,D13,1,OR,5,Normal,271,1469893807,1,125,K02,2016-07-30 11:50:07,2016-07-30 11:45:17,2016-07-30_340
8,346,A15,2,RD,0,Normal,153,1469893817,2,137,A06,2016-07-30 11:50:17,2016-07-30 11:12:15,2016-07-30_302
6,1692,K04,2,OR,0,Normal,132,1469893817,2,341,D12,2016-07-30 11:50:17,2016-07-30 11:47:42,2016-07-30_344
8,467,B11,1,RD,5,Normal,199,1469893827,1,203,B01,2016-07-30 11:50:27,2016-07-30 11:02:44,2016-07-30_289
8,179,B08,1,RD,0,Normal,262,1469893827,1,173,A03,2016-07-30 11:50:27,2016-07-30 11:25:16,2016-07-30_315
8,548,B08,1,RD,5,Normal,244,1469893827,1,284,B06,2016-07-30 11:50:27,2016-07-30 11:08:15,2016-07-30_295
6,1992,F11,2,GR,5,Normal,141,1469893827,2,220,E07,2016-07-30 11:50:27,2016-07-30 11:38:37,2016-07-30_330
6,1070,G05,1,BL,5,Normal,306,1469893827,1,175,C06,2016-07-30 11:50:27,2016-07-30 11:27:26,2016-07-30_319
6,1400,G05,1,BL,5,Normal,284,1469893827,1,263,D03,2016-07-30 11:50:27,2016-07-30 11:10:45,2016-07-30_301
6,2434,G05,1,SV,0,Normal,220,1469893842,1,380,G02,2016-07-30 11:50:42,2016-07-30 11:16:05,2016-07-30_304
6,142,B08,1,RD,5,Normal,270,1469893842,1,136,A06,2016-07-30 11:50:42,2016-07-30 11:36:57,2016-07-30_327
6,363,A11,2,RD,5,Normal,224,1469893842,2,154,A04,2016-07-30 11:50:42,2016-07-30 11:24:26,2016-07-30_314
6,1923,F11,2,GR,0,Normal,196,1469893842,2,151,E02,2016-07-30 11:50:42,2016-07-30 11:28:01,2016-07-30_320
6,2272,F11,2,GR,0,Normal,150,1469893842,2,18,F10,2016-07-30 11:50:42,2016-07-30 10:59:04,2016-07-30_284
6,1575,K04,2,SV,5,Normal,298,1469893852,2,300,D04,2016-07-30 11:50:52,2016-07-30 11:29:06,2016-07-30_321
8,309,A15,2,RD,5,Normal,121,1469893852,2,100,A09,2016-07-30 11:50:52,2016-07-30 10:57:54,2016-07-30_282
6,294,A11,2,RD,5,Normal,292,1469893852,2,85,A10,2016-07-30 11:50:52,2016-07-30 10:56:04,2016-07-30_279
6,1052,E01,1,YL,0,Normal,171,1469893857,1,109,C07,2016-07-30 11:50:57,2016-07-30 11:30:56,2016-07-30_322
6,3061,K04,2,SV,0,Normal,325,1469893857,2,205,K01,2016-07-30 11:50:57,2016-07-30 11:21:16,2016-07-30_309
8,109,B11,1,RD,0,Normal,248,1469893857,1,103,A09,2016-07-30 11:50:57,2016-07-30 11:19:06,2016-07-30_307
6,1298,J03,2,BL,0,Normal,282,1469893857,2,214,C04,2016-07-30 11:50:57,2016-07-30 11:19:25,2016-07-30_308
6,1105,G05,1,SV,5,Normal,330,1469893877,1,240,C04,2016-07-30 11:51:17,2016-07-30 11:41:57,2016-07-30_337
6,1424,D13,1,OR,0,Normal,343,1469893877,1,247,D06,2016-07-30 11:51:17,2016-07-30 11:46:52,2016-07-30_342
6,2246,E10,1,GR,0,Normal,241,1469893877,1,129,F01,2016-07-30 11:51:17,2016-07-30 11:27:06,2016-07-30_318
8,232,A15,2,RD,0,Normal,184,1469893892,2,23,A14,2016-07-30 11:51:32,2016-07-30 10:43:53,2016-07-30_262
8,326,A11,2,RD,5,Normal,204,1469893892,2,117,A08,2016-07-30 11:51:32,2016-07-30 11:10:45,2016-07-30_300
6,1590,K04,2,OR,0,Normal,299,1469893892,2,239,D05,2016-07-30 11:51:32,2016-07-30 11:32:01,2016-07-30_323
6,2055,E10,1,GR,5,Normal,160,1469893892,2,283,E10,2016-07-30 11:51:32,2016-07-30 11:03:04,2016-07-30_290
8,1598,J03,2,BL,0,Normal,288,1469893892,2,301,D06,2016-07-30 11:51:32,2016-07-30 11:32:01,2016-07-30_324
8,717,A11,2,RD,0,Normal,238,1469893903,2,248,B04,2016-07-30 11:51:43,2016-07-30 11:41:07,2016-07-30_334
6,2911,D13,1,OR,0,Normal,271,1469893903,1,138,K01,2016-07-30 11:51:43,2016-07-30 11:45:17,2016-07-30_340
6,1522,D13,1,OR,5,Normal,127,1469893903,1,345,D12,2016-07-30 11:51:43,2016-07-30 11:10:20,2016-07-30_299
6,2634,G05,1,BL,0,Normal,304,1469893903,1,31,J02,2016-07-30 11:51:43,2016-07-30 11:47:02,2016-07-30_343
6,2487,K04,1,SV,0,Normal,316,1469893912,1,433,G05,2016-07-30 11:51:52,2016-07-30 11:51:52,2016-07-30_346
8,611,B11,1,RD,5,Normal,180,1469893912,1,347,B09,2016-07-30 11:51:52,2016-07-30 10:45:18,2016-07-30_263
6,1809,E10,1,GR,5,Normal,322,1469893912,1,195,E06,2016-07-30 11:51:52,2016-07-30 11:14:35,2016-07-30_303
6,2183,E10,1,GR,5,Normal,133,1469893912,1,66,F07,2016-07-30 11:51:52,2016-07-30 11:34:26,2016-07-30_326
6,1246,C15,2,YL,0,Normal,267,1469893922,2,110,C07,2016-07-30 11:52:02,2016-07-30 11:42:27,2016-07-30_338
8,477,B11,1,RD,0,Normal,199,1469893922,1,213,B02,2016-07-30 11:52:02,2016-07-30 11:02:44,2016-07-30_289
8,2317,F11,2,GR,0,Normal,134,1469893922,2,63,F07,2016-07-30 11:52:02,2016-07-30 11:16:05,2016-07-30_305
6,2537,J03,2,BL,0,Normal,334,1469893922,2,381,G03,2016-07-30 11:52:02,2016-07-30 11:42:47,2016-07-30_339
6,1406,G05,1,BL,5,Normal,284,1469893922,1,269,D04,2016-07-30 11:52:02,2016-07-30 11:10:45,2016-07-30_301
6,1568,K04,2,SV,5,Normal,298,1469893937,2,293,D03,2016-07-30 11:52:17,2016-07-30 11:29:06,2016-07-30_321
6,1911,F11,2,GR,0,Normal,196,1469893937,2,139,E01,2016-07-30 11:52:17,2016-07-30 11:28:01,2016-07-30_320
6,2469,G05,1,BL,0,Normal,265,1469893937,1,385,G04,2016-07-30 11:52:17,2016-07-30 10:50:09,2016-07-30_271
6,154,B08,1,RD,5,Normal,270,1469893947,1,148,A05,2016-07-30 11:52:27,2016-07-30 11:36:57,2016-07-30_327
8,757,A15,2,RD,0,Normal,172,1469893947,2,288,B06,2016-07-30 11:52:27,2016-07-30 11:38:17,2016-07-30_329
6,1092,G05,1,BL,5,Normal,306,1469893947,1,197,C05,2016-07-30 11:52:27,2016-07-30 11:27:26,2016-07-30_319
6,2449,G05,1,SV,5,Normal,220,1469893963,1,395,G03,2016-07-30 11:52:43,2016-07-30 11:16:05,2016-07-30_304
8,190,B08,1,RD,5,Normal,262,1469893963,1,184,A02,2016-07-30 11:52:43,2016-07-30 11:25:16,2016-07-30_315
6,3061,K04,2,OR,0,Normal,165,1469893963,2,129,K01,2016-07-30 11:52:43,2016-07-30 11:08:25,2016-07-30_296
6,3048,K04,2,SV,0,Normal,325,1469893972,2,192,K02,2016-07-30 11:52:52,2016-07-30 11:21:16,2016-07-30_309
6,2506,K04,2,SV,5,Normal,145,1469893972,2,372,G01,2016-07-30 11:52:52,2016-07-30 11:41:47,2016-07-30_336
6,1170,J03,2,BL,5,Normal,151,1469893972,2,86,C12,2016-07-30 11:52:52,2016-07-30 11:00:19,2016-07-30_287
6,1117,G05,1,SV,0,Normal,330,1469893977,1,252,C03,2016-07-30 11:52:57,2016-07-30 11:41:57,2016-07-30_337
8,336,A15,2,RD,5,Normal,153,1469893977,2,127,A07,2016-07-30 11:52:57,2016-07-30 11:12:15,2016-07-30_302
6,356,A11,2,RD,0,Normal,224,1469893977,2,147,A05,2016-07-30 11:52:57,2016-07-30 11:24:26,2016-07-30_314
6,1436,D13,1,OR,0,Normal,343,1469893977,1,259,D07,2016-07-30 11:52:57,2016-07-30 11:46:52,2016-07-30_342
8,251,B11,1,RD,0,Normal,327,1469893987,2,42,A13,2016-07-30 11:53:07,2016-07-30 11:45:47,2016-07-30_341
8,294,A15,2,RD,0,Normal,121,1469893987,2,85,A10,2016-07-30 11:53:07,2016-07-30 10:57:54,2016-07-30_282
6,1575,K04,2,OR,5,Normal,299,1469893997,2,224,D04,2016-07-30 11:53:17,2016-07-30 11:32:01,2016-07-30_323
8,1590,J03,2,BL,5,Normal,288,1469893997,2,293,D05,2016-07-30 11:53:17,2016-07-30 11:32:01,2016-07-30_324
8,571,B08,1,RD,0,Normal,244,1469894007,1,307,B07,2016-07-30 11:53:27,2016-07-30 11:08:15,2016-07-30_295
6,1670,K04,2,OR,0,Normal,132,1469894007,2,319,D11,2016-07-30 11:53:27,2016-07-30 11:47:42,2016-07-30_344
6,1418,G05,1,BL,0,Normal,284,1469894007,1,281,D05,2016-07-30 11:53:27,2016-07-30 11:10:45,2016-07-30_301
6,1971,F11,2,GR,5,Normal,141,1469894018,2,199,E06,2016-07-30 11:53:38,2016-07-30 11:38:37,2016-07-30_330
6,1230,C15,2,YL,0,Normal,267,1469894028,2,94,C08,2016-07-30 11:53:48,2016-07-30 11:42:27,2016-07-30_338
8,485,B11,1,RD,0,Normal,199,1469894028,1,221,B03,2016-07-30 11:53:48,2016-07-30 11:02:44,2016-07-30_289
6,1285,J03,2,BL,5,Normal,282,1469894028,2,201,C05,2016-07-30 11:53:48,2016-07-30 11:19:25,2016-07-30_308
8,126,B11,1,RD,5,Normal,248,1469894038,1,120,A08,2016-07-30 11:53:58,2016-07-30 11:19:06,2016-07-30_307
6,1092,D13,1,OR,0,Normal,271,1469894038,1,157,C05,2016-07-30 11:53:58,2016-07-30 11:45:17,2016-07-30_340
6,1899,F11,2,GR,5,Normal,196,1469894038,2,127,F01,2016-07-30 11:53:58,2016-07-30 11:28:01,2016-07-30_320
6,1911,C15,2,YL,5,Normal,155,1469894053,2,166,E01,2016-07-30 11:54:13,2016-07-30 11:54:13,2016-07-30_347
6,1559,K04,2,SV,0,Normal,298,1469894053,2,284,D02,2016-07-30 11:54:13,2016-07-30 11:29:06,2016-07-30_321
6,164,B08,1,RD,0,Normal,270,1469894053,1,158,A04,2016-07-30 11:54:13,2016-07-30 11:36:57,2016-07-30_327
6,2255,F11,2,GR,0,Normal,150,1469894053,2,1,F11,2016-07-30 11:54:13,2016-07-30 10:59:04,2016-07-30_284
6,2199,E10,1,GR,0,Normal,133,1469894053,1,82,F06,2016-07-30 11:54:13,2016-07-30 11:34:26,2016-07-30_326
6,2521,J03,2,BL,5,Normal,334,1469894053,2,365,G02,2016-07-30 11:54:13,2016-07-30 11:42:47,2016-07-30_339
6,3037,K04,2,SV,0,Normal,325,1469894063,2,181,K03,2016-07-30 11:54:23,2016-07-30 11:21:16,2016-07-30_309
6,2557,K04,2,SV,5,Normal,316,1469894063,2,423,G04,2016-07-30 11:54:23,2016-07-30 11:51:52,2016-07-30_346
6,1126,G05,1,SV,0,Normal,330,1469894068,1,261,C02,2016-07-30 11:54:28,2016-07-30 11:41:57,2016-07-30_337
6,278,A11,2,RD,5,Normal,292,1469894068,2,69,A11,2016-07-30 11:54:28,2016-07-30 10:56:04,2016-07-30_279
8,309,A11,2,RD,5,Normal,204,1469894068,2,100,A09,2016-07-30 11:54:28,2016-07-30 11:10:45,2016-07-30_300
6,3048,K04,2,OR,5,Normal,165,1469894068,2,116,K02,2016-07-30 11:54:28,2016-07-30 11:08:25,2016-07-30_296
6,1010,E01,1,YL,0,Normal,137,1469894078,1,67,C10,2016-07-30 11:54:38,2016-07-30 11:41:47,2016-07-30_335
6,1170,C15,2,YL,0,Normal,315,1469894078,2,34,C12,2016-07-30 11:54:38,2016-07-30 11:33:36,2016-07-30_325
8,629,B11,1,RD,0,Normal,180,1469894078,1,365,B10,2016-07-30 11:54:38,2016-07-30 10:45:18,2016-07-30_263
8,203,B08,1,RD,0,Normal,262,1469894078,1,197,A01,2016-07-30 11:54:38,2016-07-30 11:25:16,2016-07-30_315
8,326,A15,2,RD,0,Normal,153,1469894088,2,117,A08,2016-07-30 11:54:48,2016-07-30 11:12:15,2016-07-30_302
8,700,A11,2,RD,0,Normal,238,1469894088,2,231,B35,2016-07-30 11:54:48,2016-07-30 11:41:07,2016-07-30_334
6,1568,K04,2,OR,5,Normal,299,1469894088,2,217,D03,2016-07-30 11:54:48,2016-07-30 11:32:01,2016-07-30_323
6,1105,G05,1,BL,0,Normal,306,1469894088,1,210,C04,2016-07-30 11:54:48,2016-07-30 11:27:26,2016-07-30_319
6,2469,G05,1,SV,0,Normal,220,1469894098,1,415,G04,2016-07-30 11:54:58,2016-07-30 11:16:05,2016-07-30_304
6,1443,D13,1,OR,0,Normal,343,1469894098,1,266,D08,2016-07-30 11:54:58,2016-07-30 11:46:52,2016-07-30_342
6,1162,J03,2,BL,5,Normal,151,1469894098,2,78,C13,2016-07-30 11:54:58,2016-07-30 11:00:19,2016-07-30_287
8,731,A15,2,RD,5,Normal,172,1469894108,2,262,B05,2016-07-30 11:55:08,2016-07-30 11:38:17,2016-07-30_329
8,2303,F11,2,GR,0,Normal,134,1469894108,2,49,F08,2016-07-30 11:55:08,2016-07-30 11:16:05,2016-07-30_305
6,2487,G05,1,BL,0,Normal,265,1469894108,1,403,G05,2016-07-30 11:55:08,2016-07-30 10:50:09,2016-07-30_271
6,1833,E10,1,GR,0,Normal,322,1469894118,1,219,E07,2016-07-30 11:55:18,2016-07-30 11:14:35,2016-07-30_303
6,1424,G05,1,BL,5,Normal,284,1469894118,1,287,D06,2016-07-30 11:55:18,2016-07-30 11:10:45,2016-07-30_301
6,2376,F11,2,GR,0,Normal,196,1469894133,2,122,F02,2016-07-30 11:55:33,2016-07-30 11:28:01,2016-07-30_320
6,1217,C15,2,YL,0,Normal,267,1469894138,2,81,C09,2016-07-30 11:55:38,2016-07-30 11:42:27,2016-07-30_338
6,1549,K04,2,SV,5,Normal,298,1469894153,2,274,D01,2016-07-30 11:55:53,2016-07-30 11:29:06,2016-07-30_321
6,1711,D13,1,OR,5,Normal,127,1469894153,2,360,D13,2016-07-30 11:55:53,2016-07-30 11:10:20,2016-07-30_299
6,1753,E10,1,GR,0,Normal,241,1469894153,1,139,E01,2016-07-30 11:55:53,2016-07-30 11:27:06,2016-07-30_318
8,1575,J03,2,BL,0,Normal,288,1469894153,2,278,D04,2016-07-30 11:55:53,2016-07-30 11:32:01,2016-07-30_324
6,2231,E01,1,YL,5,Normal,171,1469894158,1,133,F03,2016-07-30 11:55:58,2016-07-30 11:30:56,2016-07-30_322
8,260,B11,1,RD,0,Normal,327,1469894158,2,51,A12,2016-07-30 11:55:58,2016-07-30 11:45:47,2016-07-30_341
6,1657,K04,2,OR,0,Normal,132,1469894158,2,306,D10,2016-07-30 11:55:58,2016-07-30 11:47:42,2016-07-30_344
8,133,B11,1,RD,5,Normal,248,1469894168,1,127,A07,2016-07-30 11:56:08,2016-07-30 11:19:06,2016-07-30_307
8,496,B11,1,RD,0,Normal,199,1469894168,1,232,B35,2016-07-30 11:56:08,2016-07-30 11:02:44,2016-07-30_289
8,467,B08,1,RD,0,Normal,262,1469894168,1,203,B01,2016-07-30 11:56:08,2016-07-30 11:25:16,2016-07-30_315
8,7,A15,2,RD,5,Normal,184,1469894168,1,1,A15,2016-07-30 11:56:08,2016-07-30 10:43:53,2016-07-30_262
6,1265,J03,2,BL,5,Normal,282,1469894168,2,181,C06,2016-07-30 11:56:08,2016-07-30 11:19:25,2016-07-30_308
6,1135,G05,1,SV,5,Normal,330,1469894178,1,270,C01,2016-07-30 11:56:18,2016-07-30 11:41:57,2016-07-30_337
6,1956,F11,2,GR,0,Normal,141,1469894178,2,184,E05,2016-07-30 11:56:18,2016-07-30 11:38:37,2016-07-30_330
6,1024,E01,1,YL,5,Normal,137,1469894193,1,81,C09,2016-07-30 11:56:33,2016-07-30 11:41:47,2016-07-30_335
8,591,B08,1,RD,0,Normal,244,1469894193,1,327,B08,2016-07-30 11:56:33,2016-07-30 11:08:15,2016-07-30_295
6,3037,K04,2,OR,5,Normal,165,1469894193,2,105,K03,2016-07-30 11:56:33,2016-07-30 11:08:25,2016-07-30_296
6,1162,C15,2,YL,0,Normal,315,1469894203,2,26,C13,2016-07-30 11:56:43,2016-07-30 11:33:36,2016-07-30_325
6,2870,K04,2,SV,0,Normal,325,1469894203,1,167,K04,2016-07-30 11:56:43,2016-07-30 11:21:16,2016-07-30_309
6,1559,K04,2,OR,5,Normal,299,1469894203,2,208,D02,2016-07-30 11:56:43,2016-07-30 11:32:01,2016-07-30_323
6,1117,G05,1,BL,5,Normal,306,1469894203,1,222,C03,2016-07-30 11:56:43,2016-07-30 11:27:26,2016-07-30_319
6,2208,E10,1,GR,5,Normal,133,1469894208,1,91,F05,2016-07-30 11:56:48,2016-07-30 11:34:26,2016-07-30_326
6,2537,K04,2,SV,5,Normal,316,1469894223,2,403,G03,2016-07-30 11:57:03,2016-07-30 11:51:52,2016-07-30_346
6,1330,K04,2,SV,0,Normal,298,1469894223,2,268,C01,2016-07-30 11:57:03,2016-07-30 11:29:06,2016-07-30_321
6,179,B08,1,RD,5,Normal,270,1469894223,1,173,A03,2016-07-30 11:57:03,2016-07-30 11:36:57,2016-07-30_327
8,686,A11,2,RD,0,Normal,238,1469894223,2,217,B03,2016-07-30 11:57:03,2016-07-30 11:41:07,2016-07-30_334
8,294,A11,2,RD,5,Normal,204,1469894223,2,85,A10,2016-07-30 11:57:03,2016-07-30 11:10:45,2016-07-30_300
8,2030,F11,2,GR,5,Normal,347,1469894223,2,258,E09,2016-07-30 11:57:03,2016-07-30 11:57:03,2016-07-30_348
6,2136,E10,1,GR,5,Normal,135,1469894223,1,19,F10,2016-07-30 11:57:03,2016-07-30 11:49:37,2016-07-30_345
6,969,G05,1,BL,0,Normal,304,1469894223,1,74,C13,2016-07-30 11:57:03,2016-07-30 11:47:02,2016-07-30_343
6,1436,G05,1,BL,0,Normal,284,1469894223,1,299,D07,2016-07-30 11:57:03,2016-07-30 11:10:45,2016-07-30_301
6,1204,C15,2,YL,0,Normal,267,1469894233,2,68,C10,2016-07-30 11:57:13,2016-07-30 11:42:27,2016-07-30_338
8,717,A15,2,RD,0,Normal,172,1469894233,2,248,B04,2016-07-30 11:57:13,2016-07-30 11:38:17,2016-07-30_329
6,2364,F11,2,GR,0,Normal,196,1469894233,2,110,F03,2016-07-30 11:57:13,2016-07-30 11:28:01,2016-07-30_320
8,1568,J03,2,BL,0,Normal,288,1469894233,2,271,D03,2016-07-30 11:57:13,2016-07-30 11:32:01,2016-07-30_324
6,1105,D13,1,OR,5,Normal,271,1469894243,1,170,C04,2016-07-30 11:57:23,2016-07-30 11:45:17,2016-07-30_340
